timestamp,Ch0,Ch1,Ch2,Ch3
2026-03-20T20:53:33.062586,29.346175334450017,,,
2026-03-20T20:53:35.075780,29.34135129039799,,,
2026-03-20T20:53:37.068249,29.341581007281235,,,
2026-03-20T20:53:39.065761,29.34387817336466,,,
2026-03-20T20:53:41.065884,29.351458785978632,,,
2026-03-20T20:53:43.060819,29.335378633890574,,,
2026-03-20T20:53:45.063798,29.340662139448398,,,
2026-03-20T20:53:47.064133,29.33170313616939,,,
2026-03-20T20:53:49.072949,29.34410788969811,,,
2026-03-20T20:53:51.063429,29.34204044089777,,,
2026-03-20T20:53:53.063021,29.349161636388853,,,
2026-03-20T20:53:55.061412,29.3374460957359,,,
2026-03-20T20:53:57.074025,29.33468947904248,,,
2026-03-20T20:53:59.070612,29.329176224063932,,,
2026-03-20T20:54:01.060978,29.346634766067318,,,
2026-03-20T20:54:03.066783,29.341121573464775,,,
2026-03-20T20:54:05.068674,29.330095101892923,,,
2026-03-20T20:54:07.065641,29.331932855151823,,,
2026-03-20T20:54:09.065863,29.331932855151823,,,
2026-03-20T20:54:11.073090,29.328716784849554,,,
2026-03-20T20:54:13.067960,29.338364966367656,,,
2026-03-20T20:54:15.072078,29.323203498682993,,,
2026-03-20T20:54:17.060301,29.333770605211953,,,
2026-03-20T20:54:19.072950,29.319298236896707,,,
2026-03-20T20:54:21.065828,29.33032482122522,,,
2026-03-20T20:54:23.067456,29.32481154345543,,,
2026-03-20T20:54:25.068892,29.322284614856308,,,
2026-03-20T20:54:27.065349,29.323433219514715,,,
2026-03-20T20:54:29.064203,29.32940594359615,,,
2026-03-20T20:54:31.061663,29.32963566307839,,,
2026-03-20T20:54:33.062666,29.327108746024827,,,
2026-03-20T20:54:35.062071,29.309420157315,,,
2026-03-20T20:54:37.071086,29.31401462442998,,,
2026-03-20T20:54:39.063402,29.318609071552643,,,
2026-03-20T20:54:41.068125,29.313095732606367,,,
2026-03-20T20:54:42.921373,Open,Open,Open,Open
2026-03-20T20:54:44.810710,Open,Open,Open,Open
2026-03-20T20:54:46.808728,Open,Open,Open,Open
2026-03-20T20:54:49.454927,29.3066634674497,,,
2026-03-20T20:54:51.442524,29.307582364871163,,,
2026-03-20T20:54:53.449563,29.30367704530708,,,
2026-03-20T20:54:55.446768,29.31424434726093,,,
2026-03-20T20:54:57.453151,29.292879910164718,,,
2026-03-20T20:54:59.447413,29.300231163108098,,,
2026-03-20T20:55:01.446142,29.295177182207404,,,
2026-03-20T20:55:03.446920,29.29356909230232,,,
2026-03-20T20:55:05.444060,29.29081236105294,,,
2026-03-20T20:55:07.444375,29.29885280707971,,,
2026-03-20T20:55:09.449886,29.30275814448693,,,
2026-03-20T20:55:11.447411,29.28989344903709,,,
2026-03-20T20:55:13.448322,29.302068968347015,,,
2026-03-20T20:55:15.453479,29.281852934786595,,,
2026-03-20T20:55:17.448728,29.284839418655455,,,
2026-03-20T20:55:19.451112,29.282771853799744,,,
2026-03-20T20:55:21.442814,29.275190748025494,,,
2026-03-20T20:55:23.449422,29.27702859684763,,,
2026-03-20T20:55:25.447127,29.300690614717713,,,
2026-03-20T20:55:27.443819,29.29494745522805,,,
2026-03-20T20:55:29.453858,29.28231239439313,,,
2026-03-20T20:55:31.449270,29.278866442470992,,,
2026-03-20T20:55:33.449454,29.29586636284559,,,
2026-03-20T20:55:35.440849,29.273582627682146,,,
2026-03-20T20:55:37.446700,29.272433968794616,,,
2026-03-20T20:55:39.440632,29.27771778933125,,,
2026-03-20T20:55:41.445175,29.284609689426965,,,
2026-03-20T20:55:43.453610,29.287136708191408,,,
2026-03-20T20:55:45.441381,29.27105557648022,,,
2026-03-20T20:55:47.440752,29.280244824589325,,,
2026-03-20T20:55:49.450474,29.271285308657575,,,
2026-03-20T20:55:51.455566,29.288285351085108,,,
2026-03-20T20:55:53.448064,29.284609689426965,,,
2026-03-20T20:55:55.448656,29.27702859684763,,,
2026-03-20T20:55:57.449964,29.282771853799744,,,
2026-03-20T20:55:59.453871,29.27082584425289,,,
2026-03-20T20:56:01.441234,29.274961016697816,,,
2026-03-20T20:56:03.453795,29.266460922437254,,,
2026-03-20T20:56:05.443816,29.266460922437254,,,
2026-03-20T20:56:07.451581,29.268069053626412,,,
2026-03-20T20:56:09.449928,29.273123164277077,,,
2026-03-20T20:56:11.455033,29.276109672836405,,,
2026-03-20T20:56:13.448528,29.275420479303197,,,
2026-03-20T20:56:15.442499,29.26278518480845,,,
2026-03-20T20:56:17.443569,29.261406779898927,,,
2026-03-20T20:56:19.440796,29.27059611197557,,,
2026-03-20T20:56:21.446991,29.265082522325873,,,
2026-03-20T20:56:23.450226,29.283001583428078,,,
2026-03-20T20:56:25.441838,29.2733528960046,,,
2026-03-20T20:56:27.448586,29.278406981365038,,,
2026-03-20T20:56:29.452262,29.26462305522223,,,
2026-03-20T20:56:31.442171,29.2669203887412,,,
2026-03-20T20:56:33.451825,29.260487842292964,,,
2026-03-20T20:56:35.440472,29.276569134941983,,,
2026-03-20T20:56:37.440363,29.271285308657575,,,
2026-03-20T20:56:39.440019,29.266460922437254,,,
2026-03-20T20:56:41.453892,29.265541989229586,,,
2026-03-20T20:56:43.441583,29.261866248402026,,,
2026-03-20T20:56:45.440978,29.268987984634926,,,
2026-03-20T20:56:47.443603,29.259568903887313,,,
2026-03-20T20:56:49.441053,29.259798638563698,,,
2026-03-20T20:56:51.453381,29.25359578475814,,,
2026-03-20T20:56:53.441247,29.249460528645635,,,
2026-03-20T20:56:55.453280,29.26462305522223,,,
2026-03-20T20:56:57.439920,29.242338660713862,,,
2026-03-20T20:56:59.439699,29.25704181914837,,,
2026-03-20T20:57:01.445579,29.2591094343846,,,
2026-03-20T20:57:03.450699,29.249920002346713,,,
2026-03-20T20:57:05.440194,29.251528158726096,,,
2026-03-20T20:57:07.453814,29.249460528645635,,,
2026-03-20T20:57:09.444449,29.257501289550728,,,
2026-03-20T20:57:11.438565,29.24877131771916,,,
2026-03-20T20:57:13.443858,29.24693341971609,,,
2026-03-20T20:57:15.452512,29.251298422250414,,,
2026-03-20T20:57:17.450468,29.251757895151805,,,
2026-03-20T20:57:19.442780,29.2508389491491,,,
2026-03-20T20:57:21.441051,29.244636042714,,,
2026-03-20T20:57:23.441358,29.242338660713862,,,
2026-03-20T20:57:25.447525,29.247622631842095,,,
2026-03-20T20:57:27.446097,29.240500751515157,,,
2026-03-20T20:57:29.452509,29.227865039182902,,,
2026-03-20T20:57:31.438857,29.236595183847054,,,
2026-03-20T20:57:33.452669,29.230392193744613,,,
2026-03-20T20:57:35.449504,29.240960229114716,,,
2026-03-20T20:57:37.441253,29.229702970373,,,
2026-03-20T20:57:39.438875,29.22855426375404,,,
2026-03-20T20:57:41.450659,29.229243487875358,,,
2026-03-20T20:57:43.439733,29.233378823156972,,,
2026-03-20T20:57:45.440896,29.2239594247831,,,
2026-03-20T20:57:47.450499,29.232000379862395,,,
2026-03-20T20:57:49.447558,29.229013746551566,,,
2026-03-20T20:57:51.451924,29.224878394176656,,,
2026-03-20T20:57:53.447332,29.21821584795548,,,
2026-03-20T20:57:55.448626,29.215229175659985,,,
2026-03-20T20:57:57.439960,29.203052655039855,,,
2026-03-20T20:57:59.450225,29.207417838952935,,,
2026-03-20T20:58:01.442518,29.208566568562837,,,
2026-03-20T20:58:03.446173,29.205350122506374,,,
2026-03-20T20:58:05.449490,29.21155325970088,,,
2026-03-20T20:58:07.451288,29.197768460899404,,,
2026-03-20T20:58:09.443166,29.208796314334872,,,
2026-03-20T20:58:11.451543,29.194781730776857,,,
2026-03-20T20:58:13.443642,29.19616022265223,,,
2026-03-20T20:58:15.447967,29.212012749895486,,,
2026-03-20T20:58:17.450282,29.1924842403195,,,
2026-03-20T20:58:19.438018,29.184902486349436,,,
2026-03-20T20:58:21.451047,29.194092484164443,,,
2026-03-20T20:58:23.449050,29.189037995262222,,,
2026-03-20T20:58:25.445393,29.198227957091635,,,
2026-03-20T20:58:27.448315,29.185361988139416,,,
2026-03-20T20:58:29.442597,29.194322233085224,,,
2026-03-20T20:58:31.446339,29.18559173895945,,,
2026-03-20T20:58:33.444863,29.18674049230987,,,
2026-03-20T20:58:35.447721,29.175252902578286,,,
2026-03-20T20:58:37.439981,29.17823968792865,,,
2026-03-20T20:58:39.443743,29.171576847474842,,,
2026-03-20T20:58:41.444391,29.18880824519189,,,
2026-03-20T20:58:43.446512,29.17295536963803,,,
2026-03-20T20:58:45.445757,29.17065783169979,,,
2026-03-20T20:58:47.443660,29.16376518789728,,,
2026-03-20T20:58:49.448749,29.155723713275894,,,
2026-03-20T20:58:51.445392,29.16307592104303,,,
2026-03-20T20:58:53.443805,29.158021283700872,,,
2026-03-20T20:58:55.442586,29.154804683706473,,,
2026-03-20T20:58:57.445745,29.1550344411738,,,
2026-03-20T20:58:59.440645,29.147911936446334,,,
2026-03-20T20:59:01.436627,29.14423578618186,,,
2026-03-20T20:59:03.450769,29.150439282331234,,,
2026-03-20T20:59:05.438793,29.1430869866003,,,
2026-03-20T20:59:07.442064,29.130220345922336,,,
2026-03-20T20:59:09.448667,29.138032253597586,,,
2026-03-20T20:59:11.436269,29.138951297760965,,,
2026-03-20T20:59:13.449086,29.139181058676865,,,
2026-03-20T20:59:15.438047,29.136883447268833,,,
2026-03-20T20:59:17.443821,29.129531057177154,,,
2026-03-20T20:59:19.445400,29.132747734139624,,,
2026-03-20T20:59:21.446183,29.127692951657583,,,
2026-03-20T20:59:23.442971,29.134585830862882,,,
2026-03-20T20:59:25.437682,29.117583314124076,,,
2026-03-20T20:59:27.441725,29.127463188242732,,,
2026-03-20T20:59:29.448580,29.121259557149706,,,
2026-03-20T20:59:31.441667,29.114826123458407,,,
2026-03-20T20:59:33.449575,29.123097673864553,,,
2026-03-20T20:59:35.444932,29.11988096751446,,,
2026-03-20T20:59:37.440032,29.112298692359236,,,
2026-03-20T20:59:39.439337,29.116204719690856,,,
2026-03-20T20:59:41.441848,29.111609391919004,,,
2026-03-20T20:59:43.448537,29.114136824667472,,,
2026-03-20T20:59:45.437061,29.124706023366155,,,
2026-03-20T20:59:47.448189,29.12424649518702,,,
2026-03-20T20:59:49.451200,29.111609391919004,,,
